,CODIGO_UNICO,CODIGO_SNIP,NOMBRE_INVERSION,ESTADO,SITUACION,MONTO_VIABLE,COSTO_ACTUALIZADO,CTRL_CONCURR,MONTO_LAUDO,MONTO_FIANZA,FECHA_VIABILIDAD,MARCO,TIPO_INVERSION,DEVEN_ACUMUL_ANIO_ANT,DEV_ANIO_ACTUAL
612,2691894,2691894,"CONSTRUCCION DE CERCO PERIMETRICO EN EL(LA) I.E. 32249 EN EL CENTRO POBLADO TUNYA, DISTRITO DE SHUNQUI, PROVINCIA DOS DE MAYO, DEPARTAMENTO HUANUCO",ACTIVO,APROBADO,914036.87,914036.87,0,0.0,0.0,29/04/2025 00:00,INVIERTE,INVERSIONES IOARR,0.0,0.0
4504,2317465,354617,"MEJORAMIENTO DEL SERVICIO DE LA TRANSITABILIDAD VEHICULAR Y PEATONAL EN LA CALLE PRECURSOR MIRANDA CUADRA 1,2 Y 3 DEL PUEBLO JOVEN 09 DE OCTUBRE- PRIMER SECTOR- DISTRITO DE CHICLAYO, PROVINCIA DE CHICLAYO - LAMBAYEQUE",ACTIVO,VIABLE,1080189.97,1209165.57,0,0.0,0.0,19/04/2016 00:00,SNIP,PIP MENOR (SNIP),1186844.93,0.0
1325,2285136,327347,"CREACION DEL SERVICIO DE PROTECCIÓN CONTRA INUNDACIONES  EN LA QUEBRADA ALEJANDO TABOADA DE LA CIUDAD DE NEGRITOS, DISTRITO DE LA BREA - TALARA - PIURA",ACTIVO,VIABLE,3694869.0,3817402.15,0,0.0,0.0,2/09/2015 00:00,SNIP,PIP MAYOR (SNIP),3807488.73,0.0
3550,2490846,2490846,"RENOVACION DE SISTEMA DE CONTROL Y MONITOREO EN EL(LA) AREA DE SERENAZGO DEL CERCADO DE SAN MATEO  DISTRITO DE SAN MATEO, PROVINCIA HUAROCHIRI, DEPARTAMENTO LIMA",ACTIVO,APROBADO,272835.5,272835.5,0,0.0,0.0,6/07/2020 00:00,INVIERTE,INVERSIONES IOARR,204085.1,0.0
1274,2034597,32000,"CONSTRUCCION DEL PARQUE BILLY JOEL  EN I ETAPA URB IGNACIO MERINO, PROVINCIA DE PIURA - PIURA",ACTIVO,VIABLE,185600.0,185600.0,0,0.0,0.0,10/07/2006 00:00,SNIP,PIP MAYOR (SNIP),96246.63,0.0
4537,2380788,2380788,"REHABILITACION DEL PUERNTE PEATONAL CHAZUTAYACU, EN LA LOCALIDAD DE CHAZUTA, DISTRITO DE CHAZUTA - SAN MARTIN - SAN MARTIN",ACTIVO,APROBADO,272625.64,272625.64,0,0.0,0.0,31/08/2017 00:00,INVIERTE,INVERSIONES IOARR,19040.0,0.0
2987,2240533,277795,"INSTALACION DEL SERVICIO DE AGUA DEL SISTEMA DE RIEGO LA PLAYA EN LAS COMUNIDADES CAMPESINAS DE SACSAY Y LLAMA, DISTRITO DE HUAYLLABAMBA - SIHUAS - ANCASH",ACTIVO,VIABLE,9168689.0,10884740.06,0,0.0,0.0,14/11/2013 00:00,SNIP,PIP MAYOR (SNIP),10857968.95,0.0
4388,2716220,2716220,MEJORAMIENTO DEL SERVICIO DE EDUCACION PRIMARIA Y SERVICIO DE EDUCACIÓN SECUNDARIA EN 6 UNIDADES PRODUCTORAS   DISTRITO DE LA BREA DE LA PROVINCIA DE TALARA DEL DEPARTAMENTO DE PIURA,ACTIVO,VIABLE,9473428.57,9473428.57,0,0.0,0.0,12/03/2026 00:00,INVIERTE,PROYECTO DE INVERSION,0.0,0.0
1167,2537352,2537352,"REPARACION DE VIAS VECINALES EN EL(LA) TRAMO POTRERILLO DEL  DISTRITO DE LAS LOMAS, PROVINCIA PIURA, DEPARTAMENTO PIURA",ACTIVO,APROBADO,40851.03,40851.03,0,0.0,0.0,10/12/2021 00:00,INVIERTE,INVERSIONES IOARR,34114.61,0.0
2153,2319115,356089,"REHABILITACION, MEJORAMIENTO DEL CAMINO VECINAL SANTIAGO SORAZA-SUCASCO-SANTA CRUZ DE CAPARA, DISTRITO DE COATA - PUNO - PUNO",ACTIVO,VIABLE,2531435.0,2531435.0,0,0.0,0.0,29/04/2016 00:00,SNIP,PIP MAYOR (SNIP),0.0,0.0
1176,2545096,2545096,"MEJORAMIENTO DEL PARQUE INFANTIL EN EL CERCADO DE PACHACUTEC,  DISTRITO DE PACHACUTEC - PROVINCIA DE ICA - DEPARTAMENTO DE ICA",ACTIVO,VIABLE,275000.32,275000.32,0,0.0,0.0,14/03/2022 00:00,INVIERTE,PROYECTO DE INVERSION,241500.3,0.0
1593,2429930,2429930,"AMPLIACION DE REDES DE DISTRIBUCIÓN PRIMARIA, SECUNDARIA EN 8 SECTORES - U.N. HUARAZ EN LOS DISTRITOS DE HUARAZ Y INDEPENDENCIA DE LA  PROVINCIA DE HUARAZ - DEPARTAMENTO DE ANCASH",ACTIVO,VIABLE,2993180.71,2960087.84,0,0.0,0.0,13/12/2018 00:00,INVIERTE,PROYECTO DE INVERSION,0.0,0.0
3621,2467050,2467050,MEJORAMIENTO DEL CAMINO VECINAL  CRUCE KM 17 NUEVA REQUENA - CASERÍO CEDRO ISLA DEL DISTRITO DE NUEVA REQUENA - PROVINCIA DE CORONEL PORTILLO - DEPARTAMENTO DE UCAYALI,ACTIVO,VIABLE,1778102.41,1778102.41,0,0.0,0.0,24/10/2019 00:00,INVIERTE,PROYECTO DE INVERSION,28000.0,0.0
2999,2110081,137136,"FORTALECIMIENTO DE LA TRANSITABILIDAD PEATONAL DEL CASERIO JOSE CARLOS MARIATEGUI, DISTRITO DE QUIRUVILCA - SANTIAGO DE CHUCO - LA LIBERTAD",ACTIVO,VIABLE,117120.0,117120.0,0,0.0,0.0,25/11/2009 00:00,SNIP,PIP MENOR (SNIP),84255.51,0.0
2159,2153782,208926,"MEJORAMIENTO DEL PRONOEI VIRGEN DE LA PUERTA DEL SECTOR RODOLFO GONZALES AGUINAGA, DISTRITO DE GUADALUPE - PACASMAYO - LA LIBERTAD",ACTIVO,VIABLE,203869.16,203869.16,0,0.0,0.0,22/03/2012 00:00,SNIP,PIP MENOR (SNIP),9500.0,0.0
3965,2197912,291868,"MEJORAMIENTO PISTAS Y VEREDAS DEL JR 28 DE JULIO Y AV. VELASCO NUÑEZ TRAMO AV. SIMON BOLIVAR-AV. LEONIAS ANCO CENTRO POBLADO DE HUAYRE, DEL DISTRITO DE JUNIN, PROVINCIA DE JUNIN - JUNIN",ACTIVO,VIABLE,391257.65,365938.29,0,0.0,0.0,6/05/2014 00:00,SNIP,PIP MENOR (SNIP),362409.49,0.0
4598,2653218,2653218,"MEJORAMIENTO DE LOS SERVICIOS DE APOYO AL DESARROLLO PRODUCTIVO EN TRANFORMACION, COMERCIALIZACION Y ACCESO AL MERCADO DEL CULTIVO DE LA YUCA (MANIHOT ESCULENTA) EN LAS COMUNIDADES DEL   DISTRITO DE PEBAS DE LA PROVINCIA DE MARISCAL RAMON CASTILLA DEL DEPARTAMENTO DE LORETO",ACTIVO,VIABLE,5409961.68,5409961.68,0,0.0,0.0,5/07/2024 00:00,INVIERTE,PROYECTO DE INVERSION,39400.0,0.0
4325,2589602,2589602,MEJORAMIENTO DEL SERVICIO DE HABITABILIDAD INSTITUCIONAL EN DEL LOCAL MUNICIPAL EN EL   DISTRITO DE MUQUI DE LA PROVINCIA DE JAUJA DEL DEPARTAMENTO DE JUNIN,ACTIVO,VIABLE,164980.0,175000.0,0,0.0,0.0,17/04/2023 00:00,INVIERTE,PROYECTO DE INVERSION,172698.05,0.0
2433,2645673,2645673,"REPARACION DE SISTEMA DE CONDUCCION EN EL(LA) INFRAESTRUCTURA DE AGUA Y DESAGUE EN LOS JIRONES BOLIVAR, SAN MARTIN, HAYA DE LA TORRE, LOS INCAS, SIETE DE JUNIO, BUENOS AIRES, CALLE NUEVA 1 Y CALLE NUEVA 2 EN EL CENTRO POBLADO MARIATANA, DISTRITO DE MARIATANA, PROVINCIA HUAROCHIRI, DEPARTAMENTO LIMA",ACTIVO,APROBADO,22000.0,22000.0,0,0.0,0.0,25/04/2024 00:00,INVIERTE,INVERSIONES IOARR,20450.0,0.0
2259,2381063,2381063,MEJORAMIENTO DEL SERVICIO DE ALMACENAMIENTO DE AGUA PARA RIEGO ¿ REPRESA DE CHONTA BAJA DEL DISTRITO DE OCROS ¿ OCROS- ANCASH,ACTIVO,VIABLE,589245.28,689350.83,0,0.0,0.0,4/09/2017 00:00,INVIERTE,PROYECTO DE INVERSION,686009.03,0.0
4445,2623733,2623733,MEJORAMIENTO DE LOS SERVICIOS OPERATIVOS O MISIONALES INSTITUCIONALES EN DE LA OFICINA DE EJECUCION COACTIVA DE LA MUNICIPALIDAD PROVINCIAL DEL CUSCO   DISTRITO DE CUSCO DE LA PROVINCIA DE CUSCO DEL DEPARTAMENTO DE CUSCO,ACTIVO,VIABLE,6900784.22,4085128.36,0,0.0,0.0,22/12/2023 00:00,INVIERTE,PROYECTO DE INVERSION,110400.5,0.0
2428,2611340,2611340,MEJORAMIENTO DEL SERVICIOS DE ESPACIOS PÚBLICOS URBANOS EN EL INGRESO DE LA CIUDAD  DE FERREÑAFE EN LA A.V MARISCAL CACERES Y A.V. AUGUSTO B.LEGUIA  DESDE LA INTERSECCION CON LA CALLE SUCRE HASTA LA A.V..TACNA  DE LA LOCALIDAD DE FERREÑAFE   DISTRITO DE FERREÑAFE DE LA PROVINCIA DE FERREÑAFE DEL DEPARTAMENTO DE LAMBAYEQUE,ACTIVO,VIABLE,896344.29,905529.27,0,0.0,0.0,18/09/2023 00:00,INVIERTE,PROYECTO DE INVERSION,813250.81,0.0
2262,2028984,12935,MEJORAMIENTO DE LA COMPETITIVIDAD AGROPECUARIA PARA REDUCIR LA POBREZA EN LAS PROVINCIAS DE ANDAHUAYLAS Y CHINCHEROS,ACTIVO,VIABLE,10384087.0,10384087.0,0,0.0,0.0,21/04/2006 00:00,SNIP,PIP MAYOR (SNIP),4772661.45,0.0
1466,2070022,73298,"MEJORAMIENTO Y AMPLIACION DEL SISTEMA DE AGUA POTABLE Y CONSTRUCCION DEL SISTEMA DE ALCANTARILLADO DEL CENTRO POBLADO DE CUYCA, DISTRITO DE CHOROS - CUTERVO - CAJAMARCA",ACTIVO,VIABLE,2081775.0,2081775.0,0,0.0,0.0,25/01/2008 00:00,SNIP,PIP MAYOR (SNIP),603473.89,0.0
1332,2243217,288649,"AMPLIACION DEL SISTEMA DE AGUA POTABLE Y ALCANTARILLADO DEL CENTRO POBLADO MENOR SAN ISIDRO DE CONOPA, DISTRITO DE HUAMALI - JAUJA - JUNIN",ACTIVO,VIABLE,1276109.0,1276109.0,0,0.0,0.0,5/03/2014 00:00,SNIP,PIP MAYOR (SNIP),110822.0,0.0
4583,2313144,350260,"MEJORAMIENTO DE LA INFRAESTRUCTURA VIAL DE LAS PRINCIPALES CALLES TRANSVERSALES DEL CENTRO POBLADO SAN ISIDRO, BARRIO SAN FRANCISCO Y BARRIO HUAYNAPUTINA DE LA LOCALIDAD DE PUTINA DISTRITO DE PUTINA, PROVINCIA DE SAN ANTONIO DE PUTINA - PUNO",ACTIVO,VIABLE,5228161.0,6308322.31,0,0.0,0.0,30/03/2016 00:00,SNIP,PIP MAYOR (SNIP),147480.0,0.0
896,2135027,151449,MEJORAMIENTO DEL SISTEMA DE ATENCION PREHOSPITALARIA DE LA REGION CALLAO-DIRESA CALLAO,ACTIVO,VIABLE,1175734.22,1189893.34,0,0.0,0.0,13/05/2010 00:00,SNIP,PIP MENOR (SNIP),1179999.34,0.0
3422,2619096,2619096,"CREACION DE SERVICIOS DE SALUD BASICOS PARA LA PROMOCION Y VIGILANCIA COMUNAL EN LA LUCHA CONTRA LA ANEMIA Y DESNUTRICION CRONICA INFANTIL EN LOS AA.HH. PILAR NORES, NUEVO BELLAVISTA, 28 DE JULIO, 15 DE MARZO, SIMON BOLIVAR, NUEVA UNION, SANTA ROSA DEL AMAZONAS E IVAN VASQUEZ,  DISTRITO DE PUNCHANA - PROVINCIA DE MAYNAS - DEPARTAMENTO DE LORETO",ACTIVO,VIABLE,3630210.1,13264373.75,0,0.0,0.0,31/10/2023 00:00,INVIERTE,PROYECTO DE INVERSION,28000.0,0.0
4851,2230957,221932,"MEJORAMIENTO DE LOS SERVICIOS EDUCATIVOS DE LA INSTITUCION EDUCATIVA INICIAL MORO, DISTRITO PAUCARCOLLA - PUNO - PUNO",ACTIVO,VIABLE,821171.26,1148020.52,0,0.0,0.0,20/11/2012 00:00,SNIP,PIP MENOR (SNIP),1143576.51,0.0
105,2075269,87539,"CONSTRUCCION DE LA CALLE SAN MARTIN DEL CENTRO POBLADO DE YANAS, DISTRITO DE HUACCHIS - HUARI - ANCASH",ACTIVO,VIABLE,747371.0,747371.0,0,0.0,0.0,25/08/2008 00:00,SNIP,PIP MAYOR (SNIP),567631.6,0.0
4275,2325712,362342,MEJORAMIENTO DEL SERVICIO EDUCATIVO EN EL INSTITUTO SUPERIOR PEDAGÓGICO PÚBLICO DE PUQUIO DEL DISTRITO DE PUQUIO - PROVINCIA DE LUCANAS - DEPARTAMENTO DE AYACUCHO,ACTIVO,VIABLE,6128497.09,31980690.66,0,0.0,0.0,16/10/2019 00:00,INVIERTE,PROYECTO DE INVERSION,309858.73,0.0
1852,2188593,279587,"CREACION DEL CAMPO DE RECREACIÓN DEPORTIVA  MULTIUSOS DE LA VILLA OLLEROS, DISTRITO DE OLLEROS - HUARAZ - ANCASH",ACTIVO,VIABLE,300105.51,300105.51,0,0.0,0.0,15/11/2013 00:00,SNIP,PIP MENOR (SNIP),180916.19,0.0
632,2451089,2451089,"REPARACION DE VOLQUETE Y CARGADOR FRONTAL ADQUISICION DE ACCESORIOS Y PARTES  EN EL(LA) MUNICIPALIDAD DISTRITAL DE HUAYHUAY  DISTRITO DE HUAY-HUAY, PROVINCIA YAULI, DEPARTAMENTO JUNIN",ACTIVO,APROBADO,147000.0,117335.99,0,0.0,0.0,13/06/2019 00:00,INVIERTE,INVERSIONES IOARR,65795.0,0.0
653,2111171,133675,"FORTALECIMIENTO DE LA GANADERA EN LAS C.C. DE HAPARQUILLA, INQUILPATA, MARKJO, COMPONE, YUNGAQUI, PANCARHUAYLLA Y EN LOS CINCO SECTORES DE LA C.C. DE CHACAN DEL DISTRITO DE ANTA, PROVINCIA DE ANTA - CUSCO",ACTIVO,VIABLE,282459.76,393797.43,0,0.0,0.0,4/02/2010 00:00,SNIP,PIP MENOR (SNIP),392162.3,0.0
3958,2526974,2526974,MEJORAMIENTO DEL SERVICIO DE INFRAESTRUCTURA DEPORTIVA DEL ESTADIO DEL CENTRO POBLADO DE HUANCHO LIMA DEL DISTRITO DE HUANCANE - PROVINCIA DE HUANCANE - DEPARTAMENTO DE PUNO,ACTIVO,VIABLE,1416312.5,1561509.62,0,0.0,0.0,14/10/2021 00:00,INVIERTE,PROYECTO DE INVERSION,1378411.15,0.0
4495,2184093,269771,"MEJORAMIENTO DEL SERVICIO EDUCATIVO EN LA I.E. N° 80840 DEL CASERIO MIRAGON, DISTRITO DE SINSICAP - OTUZCO - LA LIBERTAD",ACTIVO,VIABLE,450242.18,450242.18,0,0.0,0.0,9/08/2013 00:00,SNIP,PIP MENOR (SNIP),338211.0,0.0
368,2077418,93888,"MEJORAMIENTO DE LA ACCESIBILIDAD DE LA VIA CARROZABLE AL ASENTAMIENTO HUMANO BUENOS AIRES, DISTRITO DE SAN PEDRO DE LLOC, PROVINCIA DE PACASMAYO - LA LIBERTAD",ACTIVO,VIABLE,266931.0,266931.0,0,0.0,0.0,29/08/2008 00:00,SNIP,PIP MAYOR (SNIP),415622.94,0.0
1694,2650163,2650163,"MEJORAMIENTO DEL SERVICIO DE MOVILIDAD URBANA EN LAS CALLES CASUARINAS, YAUYOS Y PASAJE 1, EN EL SECTOR 5 DE MAYO AMPLIACION Nº1, ZONA PAMPLONA ALTA   DISTRITO DE SAN JUAN DE MIRAFLORES DE LA PROVINCIA DE LIMA DEL DEPARTAMENTO DE LIMA",ACTIVO,VIABLE,2229890.99,2229890.99,0,0.0,0.0,3/02/2025 00:00,INVIERTE,PROYECTO DE INVERSION,0.0,0.0
2980,2046732,59615,"MEJORAMIENTO DEL SISTEMA DE DESAGUE EN EL JR. GARCILAZO DE LA VEGA , MZN  H  EN EL P.J. BUENOS AIRES DE CAYMA ZONA B, DISTRITO DE CAYMA - AREQUIPA - AREQUIPA",ACTIVO,VIABLE,3489.0,3489.0,0,0.0,0.0,28/08/2007 00:00,SNIP,PIP MAYOR (SNIP),3497.0,0.0
532,2233757,183309,AMPLIACION DEL SERVICIO DE AGUA PARA RIEGO EN LOS SECTORES DE QUEBRADA TAMAÑA Y QUINISTACAS  DISTRITO DE OMATE - PROVINCIA DE GENERAL SANCHEZ CERRO - DEPARTAMENTO DE MOQUEGUA,ACTIVO,VIABLE,2483679.94,2483679.94,0,0.0,0.0,5/04/2018 00:00,INVIERTE,PROYECTO DE INVERSION,29840.14,0.0
4394,2522233,2522233,MEJORAMIENTO Y AMPLIACION DEL SANEAMIENTO BASICO INTEGRAL RURAL DE LA COMUNIDAD CAMPESINA DE YUTTO DEL  DISTRITO DE ANDAHUAYLILLAS - PROVINCIA DE QUISPICANCHI - DEPARTAMENTO DE CUSCO,ACTIVO,VIABLE,2886864.81,2886864.81,0,0.0,0.0,22/06/2021 00:00,INVIERTE,PROYECTO DE INVERSION,2200.0,0.0
4687,2714613,2714613,"CONSTRUCCION DE CALZADA O PISTA EN EL(LA) SERVICIO DE MOVILIDAD URBANA EN EL PJE FELIX PEREA LOPEZ DE MATURANA DE LA VIA LOCAL PEDRO BARRETO VEGA  DISTRITO DE CHICAMA, PROVINCIA ASCOPE, DEPARTAMENTO LA LIBERTAD",ACTIVO,APROBADO,48083.64,42084.0,0,0.0,0.0,4/12/2025 00:00,INVIERTE,INVERSIONES IOARR,42083.64,0.0
933,2482670,2482670,MEJORAMIENTO DE LOS SERVICIOS DE SALUD DEL PUESTO DE SALUD CHONTAYOC EN LA LOCALIDAD DE CHONTAYOC DEL DISTRITO DE INDEPENDENCIA - PROVINCIA DE HUARAZ - DEPARTAMENTO DE ANCASH,ACTIVO,VIABLE,2672335.69,3839402.25,0,0.0,0.0,17/06/2020 00:00,INVIERTE,PROYECTO DE INVERSION,3338516.18,246893.61
2820,2624489,2624489,MEJORAMIENTO DEL SERVICIO DE PROVISIÓN DE AGUA PARA RIEGO EN CANAL EL ALISO  DE CENTRO POBLADO SAN FRANCISCO DEL SURO DISTRITO DE OTUZCO DE LA PROVINCIA DE OTUZCO DEL DEPARTAMENTO DE LA LIBERTAD,ACTIVO,VIABLE,658529.67,575349.05,0,0.0,0.0,6/12/2023 00:00,INVIERTE,PROYECTO DE INVERSION,35800.0,0.0
2111,2122318,118627,"CONSTRUCCION DEL CENTRO DE ATENCION DE DESARROLLO SOCIO EMOCIONAL Y DE CAPACIDADES PARA VICTIMAS DE VIOLENCIA FAMILIAR Y SEXUAL EN SITUACION DE RIESGO DEL AREA  METROPOLITANA, PROVINCIA DE HUAMANGA - AYACUCHO",ACTIVO,VIABLE,3080494.0,5330866.26,0,0.0,0.0,7/04/2010 00:00,SNIP,PIP MAYOR (SNIP),5146494.0,0.0
4939,2639557,2639557,"REPARACIÓN DE PUENTE EN EL(LA) CAMINO VECINAL PAUGANCHE (PUENTE PAUGANCHE) EN LA LOCALIDAD DE PAUGANCHE DEL  DISTRITO DE USQUIL, PROVINCIA OTUZCO, DEPARTAMENTO LA LIBERTAD",ACTIVO,APROBADO,543964.91,529952.26,0,0.0,0.0,19/03/2024 00:00,INVIERTE,INVERSIONES IOARR,20000.0,0.0
4694,2498232,2498232,"REPARACION DE VIAS DE ACCESO EN EL(LA) ELIMINACION DE RESIDUOS DE CONSTRUCCION EN EL  DISTRITO DE BUENA VISTA ALTA, PROVINCIA CASMA, DEPARTAMENTO ANCASH",ACTIVO,APROBADO,250000.0,250000.0,0,0.0,0.0,17/09/2020 00:00,INVIERTE,INVERSIONES IOARR,69500.0,0.0
2804,2224571,200454,"MEJORAMIENTO DEL SERVICIO DE AGUA PARA RIEGO EN LAS LOCALIDADES DE VISTA ALEGRE, CABRACANCHA Y PUCACANCHA, DISTRITO DE CASTROVIRREYNA, PROVINCIA DE CASTROVIRREYNA - HUANCAVELICA",ACTIVO,VIABLE,993496.26,993496.26,0,0.0,0.0,6/11/2012 00:00,SNIP,PIP MENOR (SNIP),12600.0,0.0
3874,2145119,181417,"MEJORAMIENTO VIAL DE LA CUADRA 03 DEL JR. CASTILLA, DISTRITO DE CORACORA, PROVINCIA DE PARINACOCHAS - AYACUCHO",ACTIVO,VIABLE,120748.3,120748.3,0,0.0,0.0,14/06/2011 00:00,SNIP,PIP MENOR (SNIP),18178.91,0.0
4155,2706887,2706887,"RENOVACION DE PUENTE EN EL(LA) VÍA VECINAL CODIGO DE RUTA R12060111 (PUENTE SANTA ROSA LONG.=0.015 KM) EN EL CENTRO POBLADO RIO VENADO, DISTRITO DE SATIPO, PROVINCIA SATIPO, DEPARTAMENTO JUNIN",ACTIVO,APROBADO,1415081.93,1415081.93,0,0.0,0.0,7/10/2025 00:00,INVIERTE,INVERSIONES IOARR,0.0,0.0
